,Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
27181,700.0,1.0,2.0,1.0,42.0,0.0,120.0,574.0,0.0,72.0,663.0,0.0,80.0,669.0,0.0,40.0,717.0,0.0,40.0,731.0,0.0,40.0,744.0,0.0
27182,7900.0,2.0,3.0,1.0,45.0,-1.0,278.0,441.0,-1.0,35.0,278.0,-1.0,58.0,35.0,-1.0,608.0,58.0,-1.0,717.0,608.0,-1.0,35.0,717.0,0.0
27183,15900.0,2.0,1.0,1.0,36.0,-1.0,1240.0,427.0,0.0,1074.0,1256.0,-1.0,120.0,1069.0,0.0,80.0,1017.0,0.0,120.0,279.0,0.0,0.0,396.0,0.0
27184,3300.0,1.0,1.0,2.0,28.0,0.0,141.0,3186.0,0.0,105.0,3233.0,0.0,68.0,2624.0,0.0,80.0,1986.0,0.0,68.0,1987.0,0.0,120.0,1867.0,1.0
27185,8400.0,1.0,1.0,2.0,25.0,0.0,226.0,4430.0,0.0,404.0,4526.0,0.0,176.0,4792.0,2.0,0.0,4831.0,2.0,180.0,4749.0,0.0,180.0,4850.0,0.0
27186,4100.0,2.0,2.0,1.0,29.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,1.0
27187,9500.0,2.0,2.0,1.0,33.0,1.0,0.0,0.0,-2.0,20.0,0.0,-1.0,0.0,20.0,-1.0,23.0,0.0,-1.0,140.0,23.0,-1.0,48.0,140.0,0.0
27188,8400.0,2.0,2.0,2.0,29.0,0.0,190.0,5826.0,0.0,231.0,5334.0,0.0,78.0,5480.0,0.0,135.0,2234.0,0.0,77.0,2335.0,0.0,80.0,2381.0,0.0
27189,4800.0,2.0,3.0,2.0,26.0,1.0,78.0,0.0,-1.0,0.0,52.0,2.0,52.0,26.0,-1.0,0.0,52.0,0.0,26.0,26.0,-1.0,26.0,26.0,1.0
27190,9300.0,2.0,2.0,1.0,44.0,0.0,51.0,283.0,0.0,52.0,312.0,0.0,52.0,336.0,0.0,19.0,359.0,0.0,113.0,349.0,0.0,236.0,433.0,0.0
27191,1900.0,2.0,2.0,1.0,51.0,0.0,80.0,878.0,0.0,52.0,818.0,0.0,48.0,828.0,0.0,40.0,683.0,0.0,28.0,649.0,0.0,21.0,653.0,0.0
27192,2000.0,2.0,3.0,2.0,22.0,0.0,80.0,1859.0,0.0,200.0,1908.0,0.0,48.0,2077.0,2.0,0.0,2063.0,2.0,74.0,2027.0,0.0,0.0,1942.0,0.0
27193,17900.0,1.0,2.0,1.0,68.0,-2.0,604.0,-3.0,-2.0,2.0,601.0,-2.0,10.0,-53.0,-2.0,0.0,-366.0,-2.0,1.0,-830.0,-2.0,1.0,-907.0,0.0
27194,2300.0,1.0,1.0,2.0,35.0,1.0,208.0,4180.0,2.0,120.0,2134.0,0.0,340.0,2113.0,0.0,0.0,2318.0,2.0,160.0,2262.0,0.0,280.0,2209.0,0.0
27195,26700.0,1.0,1.0,2.0,27.0,0.0,200.0,3544.0,0.0,400.0,3645.0,0.0,180.0,3973.0,0.0,240.0,3812.0,0.0,52.0,2551.0,0.0,120.0,1645.0,0.0
27196,3100.0,2.0,1.0,2.0,26.0,-1.0,13.0,156.0,-1.0,399.0,13.0,-1.0,170.0,399.0,-1.0,183.0,170.0,-1.0,0.0,183.0,-1.0,0.0,0.0,0.0
27197,17300.0,1.0,1.0,1.0,47.0,-2.0,2089.0,179.0,-2.0,1877.0,2089.0,-2.0,0.0,1877.0,-2.0,1879.0,0.0,-2.0,35.0,1879.0,-2.0,0.0,35.0,0.0
27198,11100.0,1.0,2.0,2.0,30.0,-1.0,66.0,26.0,-1.0,26.0,66.0,-1.0,26.0,26.0,-1.0,26.0,26.0,-1.0,26.0,26.0,-1.0,0.0,26.0,0.0
27199,3700.0,1.0,2.0,1.0,55.0,0.0,120.0,425.0,0.0,120.0,436.0,0.0,120.0,438.0,0.0,200.0,446.0,0.0,240.0,608.0,0.0,320.0,777.0,0.0
27200,2000.0,1.0,1.0,2.0,35.0,0.0,152.0,1340.0,0.0,0.0,1470.0,2.0,60.0,1435.0,0.0,12.0,1460.0,0.0,0.0,871.0,2.0,6.0,69.0,0.0
27201,5600.0,1.0,1.0,1.0,29.0,2.0,100.0,2041.0,0.0,184.0,2084.0,0.0,88.0,2209.0,2.0,0.0,2237.0,2.0,141.0,2196.0,2.0,120.0,2294.0,0.0
27202,11100.0,2.0,1.0,1.0,45.0,4.0,120.0,5117.0,3.0,240.0,5101.0,2.0,180.0,5207.0,2.0,200.0,5249.0,2.0,200.0,5310.0,2.0,200.0,5426.0,1.0
27203,3100.0,1.0,1.0,2.0,32.0,0.0,132.0,2959.0,0.0,164.0,3018.0,0.0,80.0,3110.0,0.0,0.0,3089.0,0.0,0.0,3073.0,0.0,0.0,1390.0,1.0
27204,700.0,2.0,2.0,2.0,23.0,0.0,52.0,753.0,0.0,65.0,742.0,0.0,52.0,744.0,0.0,33.0,756.0,0.0,28.0,777.0,0.0,33.0,756.0,1.0
27205,3900.0,2.0,2.0,1.0,37.0,1.0,8.0,0.0,-1.0,0.0,8.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,6.0,0.0,-1.0,22.0,6.0,0.0
27206,2000.0,2.0,2.0,2.0,29.0,1.0,60.0,479.0,2.0,60.0,519.0,2.0,0.0,558.0,2.0,48.0,538.0,2.0,0.0,577.0,2.0,60.0,562.0,0.0
27207,3500.0,2.0,2.0,2.0,28.0,0.0,40.0,176.0,0.0,12.0,80.0,-1.0,0.0,12.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
27208,8800.0,1.0,1.0,2.0,30.0,2.0,252.0,4993.0,2.0,0.0,5070.0,2.0,240.0,4876.0,2.0,100.0,3584.0,2.0,0.0,2141.0,2.0,60.0,1452.0,1.0
27209,4100.0,1.0,2.0,1.0,47.0,0.0,106.0,2908.0,0.0,134.0,2966.0,0.0,137.0,3052.0,0.0,120.0,3114.0,0.0,117.0,3158.0,0.0,118.0,3218.0,0.0
27210,11700.0,2.0,2.0,1.0,42.0,0.0,266.0,771.0,0.0,59.0,866.0,0.0,400.0,803.0,0.0,18.0,1039.0,0.0,10.0,894.0,0.0,654.0,503.0,0.0
27211,3900.0,2.0,1.0,1.0,38.0,-1.0,138.0,36.0,-1.0,48.0,138.0,-1.0,111.0,48.0,-1.0,36.0,111.0,-1.0,85.0,36.0,-1.0,43.0,85.0,0.0
27212,4300.0,2.0,2.0,2.0,23.0,2.0,240.0,4397.0,0.0,175.0,4472.0,0.0,120.0,4328.0,0.0,200.0,3032.0,0.0,400.0,3140.0,0.0,120.0,3250.0,1.0
27213,9500.0,2.0,2.0,1.0,44.0,0.0,282.0,7089.0,0.0,261.0,6796.0,0.0,0.0,6643.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,1.0
27214,800.0,1.0,1.0,1.0,54.0,0.0,50.0,544.0,0.0,50.0,585.0,0.0,23.0,626.0,0.0,17.0,638.0,0.0,46.0,645.0,0.0,40.0,680.0,0.0
27215,7100.0,1.0,2.0,1.0,26.0,-1.0,16.0,16.0,-1.0,16.0,16.0,-1.0,16.0,16.0,-1.0,16.0,16.0,-1.0,16.0,16.0,-1.0,16.0,16.0,0.0
27216,1900.0,2.0,2.0,1.0,48.0,0.0,81.0,1943.0,0.0,98.0,1803.0,0.0,93.0,1860.0,0.0,17.0,1895.0,0.0,12.0,320.0,0.0,20.0,320.0,0.0
27217,17100.0,2.0,1.0,1.0,45.0,0.0,1146.0,1200.0,-1.0,1400.0,1140.0,-1.0,1225.0,1340.0,-1.0,1210.0,1225.0,-1.0,0.0,1210.0,-1.0,7.0,0.0,0.0
27218,15200.0,1.0,1.0,1.0,41.0,-1.0,534.0,156.0,-1.0,0.0,530.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,1.0
27219,5200.0,2.0,2.0,1.0,32.0,0.0,240.0,4789.0,0.0,200.0,4803.0,0.0,181.0,4863.0,0.0,200.0,4791.0,0.0,184.0,4704.0,0.0,400.0,4812.0,0.0
27220,1600.0,2.0,3.0,1.0,48.0,0.0,140.0,2771.0,0.0,70.0,1444.0,0.0,52.0,1484.0,0.0,56.0,1508.0,0.0,0.0,1543.0,0.0,0.0,0.0,0.0
27221,6000.0,1.0,1.0,2.0,32.0,0.0,405.0,2246.0,0.0,600.0,2434.0,0.0,401.0,2130.0,0.0,121.0,2438.0,0.0,61.0,2429.0,0.0,81.0,2296.0,0.0
27222,4300.0,2.0,1.0,2.0,29.0,0.0,212.0,4204.0,0.0,155.0,4296.0,0.0,153.0,4272.0,0.0,160.0,4304.0,0.0,160.0,4346.0,0.0,200.0,4388.0,1.0
27223,5200.0,2.0,2.0,2.0,25.0,0.0,200.0,4556.0,0.0,240.0,4362.0,0.0,400.0,4210.0,0.0,400.0,4159.0,0.0,200.0,4170.0,0.0,360.0,3981.0,0.0
27224,8500.0,1.0,2.0,2.0,31.0,0.0,153.0,2504.0,0.0,3743.0,2478.0,0.0,40.0,4746.0,0.0,7.0,350.0,0.0,7.0,357.0,0.0,0.0,365.0,0.0
27225,6000.0,2.0,3.0,1.0,41.0,0.0,240.0,5712.0,0.0,428.0,5586.0,0.0,64.0,4475.0,2.0,0.0,4308.0,2.0,112.0,4124.0,0.0,100.0,4130.0,1.0
27226,8100.0,2.0,1.0,2.0,29.0,-1.0,101.0,225.0,-1.0,101.0,101.0,-1.0,101.0,101.0,-1.0,525.0,101.0,-1.0,23.0,525.0,-1.0,17.0,23.0,0.0
27227,11500.0,1.0,3.0,2.0,30.0,-1.0,48.0,61.0,-1.0,0.0,48.0,-1.0,40.0,0.0,-1.0,398.0,40.0,-1.0,359.0,1146.0,0.0,7000.0,359.0,0.0
27228,800.0,1.0,2.0,2.0,26.0,0.0,60.0,502.0,0.0,52.0,553.0,0.0,52.0,584.0,0.0,23.0,626.0,0.0,60.0,639.0,0.0,0.0,688.0,1.0
27229,2000.0,2.0,2.0,1.0,35.0,-2.0,2028.0,2027.0,-1.0,81.0,2026.0,0.0,71.0,2028.0,0.0,80.0,2020.0,0.0,1160.0,1606.0,0.0,2396.0,-855.0,0.0
27230,11200.0,2.0,1.0,1.0,39.0,-1.0,143.0,356.0,-1.0,563.0,127.0,-2.0,310.0,558.0,-1.0,247.0,307.0,-1.0,148.0,246.0,-1.0,242.0,148.0,0.0
27231,2000.0,2.0,2.0,2.0,35.0,-2.0,24.0,24.0,-2.0,16.0,24.0,-2.0,16.0,16.0,-2.0,11.0,16.0,-2.0,37.0,11.0,-2.0,16.0,29.0,0.0
27232,9100.0,2.0,1.0,2.0,30.0,0.0,100.0,1360.0,0.0,120.0,1312.0,0.0,2071.0,1287.0,0.0,81.0,3191.0,0.0,62.0,2355.0,0.0,30.0,1692.0,0.0
27233,1200.0,2.0,2.0,2.0,40.0,0.0,60.0,1185.0,0.0,66.0,1210.0,0.0,50.0,1221.0,0.0,41.0,1169.0,0.0,43.0,1200.0,0.0,0.0,1137.0,0.0
27234,700.0,2.0,2.0,1.0,33.0,0.0,249.0,611.0,0.0,60.0,612.0,0.0,60.0,589.0,0.0,20.0,602.0,0.0,48.0,536.0,0.0,18.0,477.0,0.0
27235,7200.0,1.0,2.0,1.0,33.0,0.0,805.0,7081.0,0.0,484.0,4291.0,-1.0,3862.0,457.0,-1.0,1960.0,3862.0,0.0,5600.0,5774.0,0.0,240.0,5666.0,0.0
27236,800.0,2.0,1.0,2.0,46.0,0.0,51.0,486.0,0.0,42.0,308.0,0.0,40.0,240.0,0.0,5.0,256.0,0.0,4.0,125.0,0.0,2.0,127.0,0.0
27237,5600.0,1.0,2.0,2.0,36.0,1.0,80.0,1783.0,2.0,64.0,1823.0,2.0,80.0,1845.0,2.0,80.0,1882.0,2.0,72.0,1926.0,2.0,0.0,1960.0,1.0
27238,8000.0,1.0,3.0,2.0,38.0,-2.0,72.0,16.0,-2.0,16.0,72.0,-2.0,16.0,16.0,-2.0,17.0,16.0,-2.0,64.0,17.0,-2.0,0.0,64.0,0.0
27239,2100.0,1.0,2.0,1.0,36.0,0.0,80.0,1904.0,0.0,88.0,1942.0,0.0,46.0,1988.0,0.0,20.0,1967.0,0.0,20.0,398.0,0.0,15.0,402.0,1.0
27240,9100.0,2.0,2.0,1.0,37.0,-2.0,61.0,85.0,-2.0,142.0,61.0,-2.0,134.0,142.0,-2.0,0.0,134.0,-2.0,131.0,0.0,-2.0,186.0,131.0,0.0
27241,5200.0,2.0,3.0,1.0,44.0,0.0,270.0,5079.0,0.0,222.0,5203.0,0.0,176.0,5175.0,0.0,153.0,3871.0,0.0,142.0,3923.0,0.0,161.0,3910.0,1.0
27242,10500.0,2.0,2.0,2.0,37.0,-1.0,527.0,705.0,-1.0,68.0,527.0,-1.0,208.0,68.0,-1.0,338.0,208.0,-1.0,58.0,338.0,-1.0,146.0,58.0,0.0
27243,3700.0,2.0,3.0,1.0,44.0,0.0,153.0,3776.0,0.0,151.0,3734.0,0.0,69.0,3673.0,0.0,66.0,1929.0,0.0,66.0,1831.0,0.0,86.0,1734.0,0.0
27244,6300.0,1.0,1.0,1.0,49.0,2.0,49.0,6.0,0.0,53.0,55.0,0.0,99.0,59.0,0.0,0.0,105.0,2.0,100.0,98.0,2.0,0.0,196.0,1.0
27245,16900.0,1.0,2.0,1.0,38.0,-1.0,303.0,889.0,0.0,197.0,897.0,-1.0,577.0,196.0,-1.0,277.0,575.0,0.0,28.0,515.0,0.0,4170.0,148.0,0.0
27246,3300.0,1.0,1.0,2.0,31.0,0.0,200.0,2400.0,0.0,160.0,2535.0,0.0,100.0,2625.0,0.0,100.0,1446.0,0.0,80.0,1468.0,0.0,40.0,1528.0,0.0
27247,6300.0,2.0,2.0,2.0,25.0,0.0,120.0,2222.0,0.0,120.0,2079.0,0.0,80.0,1399.0,0.0,40.0,1061.0,0.0,80.0,704.0,0.0,0.0,372.0,0.0
27248,14400.0,2.0,1.0,2.0,33.0,-2.0,3.0,8.0,-2.0,0.0,3.0,-2.0,64.0,0.0,-2.0,0.0,64.0,-2.0,44.0,0.0,-2.0,0.0,44.0,0.0
27249,15600.0,2.0,2.0,2.0,34.0,0.0,147.0,4501.0,0.0,131.0,4104.0,0.0,129.0,3670.0,0.0,89.0,3070.0,0.0,80.0,2621.0,0.0,64.0,2116.0,0.0
27250,5600.0,2.0,1.0,2.0,27.0,-1.0,400.0,537.0,0.0,520.0,720.0,-1.0,234.0,520.0,-1.0,540.0,233.0,-1.0,19.0,540.0,-1.0,280.0,19.0,0.0
27251,500.0,1.0,2.0,2.0,23.0,0.0,52.0,362.0,0.0,40.0,402.0,0.0,8.0,391.0,0.0,8.0,399.0,0.0,0.0,391.0,0.0,0.0,0.0,1.0
27252,9200.0,2.0,1.0,2.0,30.0,-2.0,0.0,0.0,-2.0,41.0,0.0,-2.0,0.0,41.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
27253,5900.0,2.0,1.0,2.0,27.0,-1.0,0.0,31.0,2.0,3.0,21.0,2.0,45.0,-6.0,-1.0,0.0,39.0,2.0,8.0,11.0,-1.0,24.0,8.0,1.0
27254,7900.0,2.0,2.0,2.0,38.0,0.0,360.0,7723.0,0.0,360.0,7810.0,0.0,300.0,7845.0,0.0,240.0,6753.0,0.0,452.0,6540.0,0.0,244.0,6881.0,0.0
27255,12400.0,2.0,3.0,2.0,30.0,0.0,420.0,9634.0,0.0,312.0,8834.0,0.0,400.0,7170.0,0.0,400.0,4672.0,0.0,413.0,4386.0,0.0,400.0,4590.0,0.0
27256,4800.0,2.0,1.0,2.0,25.0,0.0,200.0,4511.0,0.0,140.0,4629.0,0.0,160.0,3678.0,0.0,200.0,3777.0,0.0,140.0,3911.0,0.0,140.0,3497.0,0.0
27257,10500.0,2.0,1.0,2.0,27.0,0.0,400.0,3427.0,0.0,161.0,3691.0,0.0,139.0,3750.0,0.0,6.0,3735.0,0.0,803.0,3299.0,0.0,2412.0,2952.0,0.0
27258,9300.0,2.0,2.0,1.0,57.0,-2.0,95.0,420.0,-2.0,103.0,95.0,-2.0,1934.0,103.0,-2.0,256.0,1932.0,-2.0,288.0,256.0,-2.0,530.0,288.0,1.0
27259,2700.0,1.0,1.0,2.0,26.0,0.0,80.0,1240.0,0.0,57.0,1121.0,0.0,52.0,1055.0,0.0,40.0,903.0,0.0,40.0,871.0,0.0,40.0,781.0,0.0
27260,3300.0,2.0,2.0,2.0,41.0,2.0,88.0,2295.0,0.0,88.0,2345.0,0.0,160.0,2395.0,0.0,71.0,2514.0,2.0,0.0,2559.0,2.0,80.0,2532.0,0.0
27261,20000.0,2.0,2.0,2.0,39.0,0.0,1032.0,19656.0,0.0,1421.0,18573.0,0.0,1255.0,19087.0,0.0,2800.0,19856.0,0.0,707.0,20219.0,0.0,800.0,18978.0,0.0
27262,4100.0,1.0,1.0,1.0,61.0,0.0,112.0,2449.0,0.0,118.0,2397.0,0.0,92.0,2362.0,0.0,70.0,2109.0,0.0,127.0,1867.0,0.0,0.0,1960.0,0.0
27263,6400.0,1.0,1.0,2.0,24.0,0.0,224.0,5409.0,0.0,149.0,5202.0,0.0,267.0,3161.0,-1.0,267.0,267.0,-1.0,267.0,267.0,-1.0,267.0,267.0,0.0
27264,9600.0,1.0,1.0,1.0,38.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,1.0
27265,10000.0,2.0,2.0,1.0,45.0,0.0,120.0,1899.0,0.0,160.0,1642.0,0.0,120.0,1429.0,0.0,120.0,1180.0,0.0,80.0,941.0,0.0,80.0,673.0,0.0
27266,3200.0,2.0,3.0,1.0,36.0,0.0,79.0,2199.0,0.0,82.0,2204.0,0.0,69.0,2210.0,0.0,58.0,2196.0,0.0,59.0,1834.0,0.0,63.0,1803.0,0.0
27267,7900.0,2.0,1.0,2.0,27.0,-1.0,213.0,14.0,-1.0,310.0,213.0,-1.0,0.0,310.0,0.0,1548.0,192.0,-1.0,669.0,124.0,0.0,256.0,697.0,0.0
27268,12800.0,2.0,4.0,2.0,31.0,-1.0,165.0,46.0,-1.0,100.0,165.0,-1.0,850.0,100.0,-1.0,200.0,849.0,0.0,600.0,605.0,0.0,22.0,1091.0,0.0
27269,3200.0,2.0,2.0,2.0,44.0,0.0,260.0,3224.0,0.0,160.0,3240.0,0.0,76.0,3229.0,0.0,80.0,2019.0,0.0,308.0,2014.0,0.0,384.0,1696.0,0.0
27270,19900.0,1.0,1.0,2.0,31.0,-1.0,80.0,41.0,-1.0,53.0,68.0,-1.0,200.0,53.0,-1.0,200.0,198.0,0.0,80.0,342.0,0.0,49.0,154.0,0.0
27271,10000.0,1.0,3.0,2.0,31.0,0.0,280.0,2929.0,0.0,201.0,2811.0,0.0,203.0,2815.0,0.0,401.0,2603.0,0.0,207.0,2199.0,0.0,600.0,2034.0,0.0
27272,800.0,2.0,3.0,1.0,26.0,0.0,64.0,542.0,0.0,125.0,597.0,0.0,51.0,682.0,0.0,6.0,538.0,0.0,0.0,318.0,0.0,0.0,31.0,0.0
27273,4100.0,2.0,2.0,2.0,31.0,-1.0,174.0,38.0,-1.0,2800.0,174.0,0.0,160.0,2948.0,0.0,120.0,3046.0,0.0,120.0,3090.0,0.0,120.0,3159.0,0.0
27274,8100.0,1.0,2.0,2.0,32.0,0.0,332.0,7218.0,0.0,400.0,6874.0,0.0,240.0,6933.0,0.0,240.0,6158.0,0.0,240.0,5768.0,0.0,180.0,5727.0,0.0
27275,700.0,1.0,3.0,1.0,27.0,0.0,118.0,807.0,0.0,0.0,828.0,2.0,27.0,802.0,0.0,28.0,783.0,0.0,39.0,800.0,0.0,22.0,818.0,1.0
27276,8500.0,1.0,1.0,1.0,43.0,-1.0,244.0,92.0,-1.0,335.0,243.0,-1.0,214.0,333.0,-1.0,64.0,213.0,-1.0,197.0,63.0,-1.0,143.0,197.0,0.0
27277,1100.0,2.0,2.0,2.0,23.0,1.0,40.0,887.0,2.0,6.0,899.0,2.0,0.0,727.0,0.0,0.0,636.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0
27278,2000.0,1.0,1.0,2.0,38.0,0.0,66.0,1086.0,0.0,53.0,1105.0,0.0,29.0,840.0,0.0,42.0,841.0,0.0,16.0,822.0,0.0,0.0,812.0,0.0
27279,2100.0,1.0,2.0,2.0,26.0,0.0,92.0,1944.0,0.0,80.0,1956.0,0.0,57.0,1943.0,0.0,40.0,1488.0,0.0,64.0,1130.0,0.0,64.0,1137.0,0.0
27280,12500.0,1.0,2.0,1.0,40.0,-1.0,80.0,492.0,0.0,800.0,538.0,0.0,80.0,1238.0,0.0,80.0,1264.0,0.0,80.0,1218.0,0.0,8430.0,1170.0,0.0
27281,1900.0,2.0,2.0,1.0,26.0,1.0,60.0,677.0,2.0,40.0,714.0,2.0,100.0,731.0,2.0,0.0,818.0,2.0,84.0,799.0,2.0,0.0,870.0,0.0
27282,20000.0,1.0,1.0,2.0,31.0,0.0,200.0,1175.0,0.0,320.0,806.0,0.0,120.0,479.0,0.0,40.0,354.0,0.0,121.0,107.0,-1.0,355.0,121.0,0.0
27283,1200.0,2.0,3.0,2.0,44.0,1.0,0.0,1218.0,2.0,143.0,1112.0,2.0,0.0,1224.0,2.0,44.0,1192.0,0.0,44.0,1205.0,0.0,45.0,1216.0,1.0
27284,4400.0,2.0,2.0,1.0,36.0,0.0,200.0,7817.0,0.0,400.0,7057.0,0.0,202.0,2526.0,0.0,80.0,1594.0,0.0,1598.0,372.0,0.0,2080.0,-52.0,1.0
27285,3700.0,2.0,1.0,2.0,25.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
27286,2000.0,1.0,2.0,2.0,41.0,0.0,84.0,1940.0,0.0,96.0,1963.0,0.0,51.0,2015.0,0.0,41.0,1194.0,0.0,45.0,1171.0,0.0,38.0,1181.0,0.0
27287,8000.0,2.0,1.0,1.0,48.0,-2.0,317.0,320.0,-2.0,187.0,317.0,-2.0,122.0,187.0,-2.0,302.0,120.0,-2.0,199.0,302.0,-2.0,165.0,199.0,0.0
27288,13200.0,2.0,1.0,1.0,32.0,0.0,200.0,863.0,0.0,623.0,969.0,-1.0,3594.0,623.0,-1.0,200.0,3594.0,0.0,2000.0,3440.0,0.0,4000.0,4853.0,0.0
27289,19600.0,1.0,1.0,1.0,44.0,-1.0,567.0,1037.0,-1.0,2269.0,567.0,-1.0,3257.0,2263.0,-1.0,2483.0,3257.0,-1.0,565.0,2483.0,-1.0,1017.0,565.0,0.0
27290,2000.0,2.0,2.0,2.0,24.0,-1.0,63.0,63.0,-1.0,63.0,63.0,-1.0,262.0,63.0,-1.0,4.0,262.0,0.0,14.0,204.0,-1.0,1080.0,14.0,0.0
27291,6900.0,2.0,2.0,1.0,33.0,0.0,56.0,1414.0,0.0,72.0,1385.0,0.0,26.0,1258.0,0.0,32.0,1129.0,0.0,43.0,1057.0,0.0,7.0,603.0,0.0
27292,14500.0,2.0,3.0,1.0,42.0,-1.0,74.0,115.0,-1.0,83.0,74.0,-1.0,94.0,83.0,-1.0,384.0,87.0,-1.0,13.0,382.0,-1.0,13.0,13.0,0.0
27293,4700.0,2.0,1.0,1.0,31.0,-1.0,26.0,142.0,-1.0,13.0,13.0,-1.0,19.0,13.0,-1.0,32.0,19.0,-1.0,0.0,32.0,2.0,13.0,13.0,1.0
27294,9200.0,1.0,2.0,2.0,32.0,0.0,64.0,1125.0,0.0,49.0,1120.0,0.0,26.0,1000.0,0.0,25.0,882.0,0.0,25.0,794.0,0.0,20.0,793.0,0.0
27295,16000.0,1.0,1.0,2.0,46.0,0.0,200.0,4512.0,0.0,265.0,4636.0,0.0,208.0,4826.0,0.0,153.0,4894.0,0.0,135.0,4966.0,0.0,136.0,4539.0,0.0
27296,14500.0,2.0,2.0,1.0,43.0,-1.0,39.0,1775.0,-1.0,40.0,39.0,-1.0,16.0,40.0,-1.0,16.0,16.0,-2.0,124.0,16.0,-2.0,0.0,124.0,0.0
27297,8400.0,1.0,2.0,1.0,37.0,0.0,121.0,2512.0,0.0,113.0,2591.0,0.0,70.0,2634.0,0.0,67.0,1880.0,0.0,69.0,1883.0,0.0,70.0,1891.0,0.0
27298,13200.0,1.0,3.0,1.0,54.0,-1.0,60.0,14.0,-1.0,0.0,60.0,2.0,14.0,14.0,-1.0,286.0,14.0,-1.0,120.0,286.0,0.0,95.0,229.0,0.0
27299,6700.0,2.0,2.0,1.0,28.0,0.0,296.0,6613.0,0.0,253.0,6625.0,0.0,211.0,6635.0,0.0,172.0,6584.0,0.0,180.0,4862.0,0.0,172.0,4845.0,0.0
27300,17100.0,1.0,1.0,2.0,30.0,0.0,560.0,16096.0,0.0,536.0,15364.0,0.0,1228.0,15033.0,0.0,2121.0,13226.0,0.0,510.0,14121.0,0.0,639.0,14205.0,0.0
27301,8000.0,2.0,1.0,2.0,46.0,0.0,84.0,1384.0,0.0,80.0,1392.0,0.0,137.0,1331.0,0.0,120.0,1337.0,0.0,131.0,1311.0,-1.0,1197.0,131.0,0.0
27302,13300.0,1.0,1.0,2.0,46.0,0.0,300.0,10614.0,0.0,320.0,9869.0,0.0,280.0,9942.0,0.0,280.0,9261.0,0.0,320.0,9212.0,0.0,320.0,9440.0,1.0
27303,1100.0,2.0,2.0,1.0,39.0,0.0,80.0,1029.0,0.0,80.0,1080.0,0.0,80.0,1130.0,0.0,20.0,1173.0,0.0,40.0,1048.0,0.0,20.0,869.0,0.0
27304,6100.0,2.0,2.0,1.0,40.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,1.0
27305,900.0,2.0,1.0,2.0,31.0,1.0,40.0,647.0,3.0,0.0,665.0,3.0,0.0,643.0,2.0,56.0,621.0,2.0,0.0,661.0,2.0,60.0,644.0,0.0
27306,1900.0,2.0,2.0,1.0,55.0,0.0,60.0,1140.0,0.0,64.0,1169.0,0.0,60.0,1214.0,0.0,105.0,1254.0,0.0,56.0,1306.0,0.0,48.0,1309.0,0.0
27307,3200.0,1.0,2.0,2.0,24.0,2.0,138.0,3251.0,0.0,140.0,3132.0,0.0,136.0,3197.0,0.0,134.0,3255.0,0.0,124.0,3197.0,0.0,136.0,3169.0,1.0
27308,9200.0,2.0,2.0,2.0,25.0,-1.0,9.0,6.0,-1.0,23.0,9.0,-1.0,500.0,17.0,-1.0,50.0,500.0,-1.0,0.0,37.0,0.0,0.0,13.0,1.0
27309,2100.0,2.0,3.0,1.0,44.0,2.0,100.0,1867.0,2.0,96.0,1924.0,2.0,0.0,1962.0,2.0,20.0,1883.0,0.0,44.0,372.0,0.0,28.0,358.0,1.0
27310,800.0,1.0,2.0,2.0,36.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,323.0,0.0,-1.0,0.0,323.0,1.0
